CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Travelling_Solo,Group_Size,Cabin_Deck,Cabin_Side,Cabin_Region1,Cabin_Region2,Cabin_Region3,Cabin_Region4,Cabin_Region5,Cabin_Region6,Age Group,Total Expenditure,No Spending,Expenditure Category,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e
0,23.0,0,0.0,6.391917113392602,4.060443010546419,5.560681631015528,8.448271745949816,0,2.0,2,0,1,0,0,0,0,0,2,8.626764827845529,0,0,False,True,False,False,False,True
1,17.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,1,1,0,1,0,0,0,0,1,0.0,1,3,False,True,False,False,False,True
0,50.0,0,3.784189633918261,6.495265555937008,0.6931471805599453,4.454347296253507,0.0,1,1.0,4,1,1,0,0,0,0,0,4,6.673297967767654,0,2,True,False,False,False,False,True
0,37.0,0,6.056784013228625,0.0,1.0986122886681098,5.272999558563747,5.733341276897746,1,1.0,5,1,0,0,1,0,0,0,4,6.836259277277067,0,2,True,False,False,True,False,False
0,27.0,1,1.3862943611198906,6.859614903654202,5.342334251964811,6.858565034791365,0.0,0,3.0,4,0,0,1,0,0,0,0,3,7.656810091480378,0,0,False,False,True,False,False,True
0,17.0,0,7.4645098346365275,0.0,4.919980925828125,2.1972245773362196,2.1972245773362196,0,7.0,4,1,1,0,0,0,0,0,1,7.5480289699350145,0,0,False,False,True,False,False,True
1,23.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,6,0,0,0,0,0,1,0,2,0.0,1,3,True,False,False,False,True,False
0,33.0,0,0.0,6.652863029353347,0.0,8.741296282225147,1.9459101490553132,0,5.0,2,0,1,0,0,0,0,0,4,8.85879510585745,0,0,False,True,False,False,False,True
1,17.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,6,0,0,0,0,1,0,0,1,0.0,1,3,True,False,False,False,False,True
0,35.0,0,6.648984550024776,0.0,5.214935757608986,0.0,0.0,1,1.0,4,0,0,1,0,0,0,0,4,6.86171134048073,0,2,False,False,True,False,False,True
0,26.0,0,0.0,0.0,0.0,4.356708826689592,6.573680166960646,0,2.0,4,1,1,0,0,0,0,0,3,6.675823221634848,0,2,True,False,False,False,False,True
0,50.0,0,0.0,7.416979621381154,5.820082930352362,7.526178913346146,1.6094379124341003,1,1.0,0,1,1,0,0,0,0,0,4,8.258163361537619,0,0,False,True,False,False,False,True
1,22.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,6,0,0,0,1,0,0,0,2,0.0,1,3,True,False,False,False,True,False
1,18.0,0,0.0,0.0,0.0,0.0,0.0,0,4.0,5,0,0,0,0,1,0,0,1,0.0,1,3,False,False,True,False,False,True
1,15.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,6,1,1,0,0,0,0,0,1,0.0,1,3,True,False,False,False,True,False
0,25.0,0,6.855408798609928,0.0,0.6931471805599453,5.14166355650266,0.0,0,3.0,5,0,0,0,0,1,0,0,2,7.02108396428914,0,2,False,False,True,False,False,True
1,2.0,0,0.0,0.0,0.0,0.0,0.0,0,4.0,6,1,0,0,1,0,0,0,0,0.0,1,3,True,False,False,False,True,False
0,33.0,0,6.8966943316227125,0.0,0.0,7.729735331385051,8.038834757787749,1,1.0,2,1,0,1,0,0,0,0,4,8.757940876678804,0,0,False,True,False,True,False,False
1,26.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,6,0,0,0,0,1,0,0,3,0.0,1,3,True,False,False,False,False,True
1,33.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,6,1,0,0,0,1,0,0,4,0.0,1,3,True,False,False,False,True,False
0,44.0,0,5.58724865840025,1.3862943611198906,1.0986122886681098,0.0,6.618738983517219,0,8.0,5,1,0,1,0,0,0,0,4,6.927557906278317,0,2,True,False,False,False,False,True
0,65.0,0,5.560681631015528,0.0,0.0,0.0,7.558516743045645,1,1.0,5,0,1,0,0,0,0,0,5,7.685243607975833,0,0,True,False,False,False,False,True
0,25.0,0,7.384610383176974,3.4011973816621555,1.9459101490553132,0.0,0.0,0,4.0,5,1,0,0,0,0,1,0,2,7.406103381237015,0,0,False,False,True,False,False,True
0,32.0,0,5.666426688112432,0.0,6.385194398997726,6.508769136971682,3.713572066704308,1,1.0,4,0,0,1,0,0,0,0,3,7.372118028337787,0,0,False,False,True,False,False,True
0,18.0,0,0.0,0.0,0.0,4.1588830833596715,6.26530121273771,1,1.0,5,0,0,0,0,0,1,0,1,6.3784261836515865,0,1,True,False,False,True,False,False
1,29.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,6,0,1,0,0,0,0,0,3,0.0,1,3,True,False,False,False,True,False
1,29.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,6,1,0,0,1,0,0,0,3,0.0,1,3,True,False,False,False,False,True
0,42.0,0,0.0,2.833213344056216,0.0,4.976733742420574,8.92172453036431,0,2.0,0,0,1,0,0,0,0,0,4,8.942853006809921,0,0,False,True,False,False,False,True
0,13.0,0,6.915723448631314,0.0,4.962844630259907,5.69035945432406,0.0,0,2.0,5,0,0,0,1,0,0,0,1,7.275864600546533,0,0,False,False,True,False,False,True
0,25.0,0,5.117993812416755,0.0,6.255750041753367,0.0,0.0,1,1.0,5,1,0,0,0,0,1,0,2,6.532334292222349,0,1,True,False,False,False,True,False
1,68.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,5,1,0,0,1,0,0,0,5,0.0,1,3,False,False,True,False,False,True
1,7.0,0,0.0,0.0,0.0,0.0,0.0,0,3.0,6,0,0,0,0,0,1,0,0,0.0,1,3,True,False,False,False,False,True
0,38.0,0,3.5553480614894135,7.622663951323595,0.0,7.200424892944957,0.0,0,3.0,0,1,1,0,0,0,0,0,4,8.136518252115291,0,0,False,True,False,False,False,True
0,18.0,0,6.39024066706535,4.90527477843843,2.0794415416798357,0.0,0.0,1,1.0,5,0,0,0,0,0,0,1,1,6.602587892189336,0,2,True,False,False,False,False,True
0,49.0,0,7.43307534889858,0.0,4.454347296253507,0.0,0.0,0,2.0,3,1,1,0,0,0,0,0,4,7.4821189235521155,0,0,False,False,True,False,True,False
0,47.0,0,0.0,0.0,2.833213344056216,1.3862943611198906,6.75110146893676,1,1.0,5,0,0,0,0,0,0,1,4,6.773080375655535,0,2,True,False,False,False,False,True
0,41.0,0,0.0,0.0,0.0,0.0,6.444131256700441,1,1.0,5,1,0,0,0,0,1,0,4,6.444131256700441,0,1,True,False,False,False,True,False
0,30.0,0,5.3471075307174685,5.062595033026967,7.8504931808711405,5.147494476813453,6.159095388491933,0,2.0,4,1,0,1,0,0,0,0,3,8.182000136293405,0,0,False,True,False,False,False,True
0,58.0,1,0.0,5.634789603169249,8.196436811235028,4.812184355372417,3.4339872044851463,0,2.0,1,0,1,0,0,0,0,0,5,8.308691916838898,0,0,False,True,False,True,False,False
0,43.0,0,0.0,4.8283137373023015,0.0,8.288031567776464,5.231108616854587,0,3.0,0,1,1,0,0,0,0,0,4,8.363109176033522,0,0,False,True,False,False,False,True
0,63.0,0,0.0,6.974478911025045,0.0,5.176149732573829,9.010547069270189,1,1.0,2,1,1,0,0,0,0,0,5,9.151969458649853,0,0,False,True,False,True,False,False
1,49.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,6,0,1,0,0,0,0,0,4,0.0,1,3,True,False,False,False,False,True
0,53.0,0,5.780743515792329,4.795790545596741,2.70805020110221,6.111467339502679,0.0,1,1.0,6,0,0,1,0,0,0,0,5,6.811244378601294,0,2,True,False,False,False,False,True
1,30.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,3,1,1,0,0,0,0,0,3,0.0,1,3,False,True,False,False,False,True
1,23.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,0,1,1,0,0,0,0,0,2,0.0,1,3,False,True,False,False,False,True
0,59.0,0,4.844187086458591,0.0,4.852030263919617,2.4849066497880004,7.2399325913204695,0,2.0,5,1,0,0,0,0,1,0,5,7.4133673356952405,0,0,False,False,True,False,False,True
0,24.0,0,0.0,4.553876891600541,0.6931471805599453,4.04305126783455,6.059123195581797,1,1.0,5,1,0,1,0,0,0,0,2,6.361302477572996,0,1,True,False,False,True,False,False
0,24.0,0,0.0,0.0,0.0,0.0,6.717804695023691,1,1.0,6,0,0,0,0,1,0,0,2,6.717804695023691,0,2,True,False,False,False,False,True
0,40.0,0,6.042632833682381,0.0,5.846438775057725,0.6931471805599453,0.0,1,1.0,5,1,0,0,0,0,1,0,4,6.642486801367256,0,2,True,False,False,False,True,False
1,27.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,6,1,0,0,0,0,1,0,4,0.0,1,3,True,False,False,False,False,True
0,21.0,0,6.802394763324311,0.6931471805599453,7.430707082545968,2.6390573296152584,0.0,0,2.0,5,1,0,0,0,0,1,0,2,7.8632667240095735,0,0,False,False,True,False,False,True
0,26.0,0,7.332369205929062,0.6931471805599453,0.0,0.0,0.0,0,8.0,5,0,0,0,0,1,0,0,3,7.333023014386481,0,0,True,False,False,False,False,True
1,39.0,0,0.0,0.0,0.0,0.0,0.0,0,7.0,5,0,0,0,1,0,0,0,4,0.0,1,3,False,False,True,False,False,True
1,43.0,0,0.0,0.0,0.0,0.0,0.0,0,3.0,6,1,1,0,0,0,0,0,4,0.0,1,3,True,False,False,False,False,True
0,39.0,1,0.0,5.981414211254481,0.0,6.920671504248683,6.985641817639208,0,2.0,0,1,1,0,0,0,0,0,4,7.81923445385907,0,0,False,True,False,False,False,True
0,21.0,0,6.35088571671474,6.371611847231857,4.859812404361672,2.70805020110221,0.0,0,3.0,4,0,1,0,0,0,0,0,2,7.1693500166706,0,2,False,False,True,False,False,True
0,30.0,0,0.0,8.65434302956347,0.0,1.791759469228055,0.6931471805599453,1,1.0,0,1,1,0,0,0,0,0,3,8.655388690167637,0,0,False,True,False,True,False,False
0,35.0,0,0.0,7.192182058713246,1.791759469228055,0.0,2.0794415416798357,1,1.0,5,0,1,0,0,0,0,0,4,7.201170883281678,0,2,True,False,False,True,False,False
1,21.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,5,1,0,1,0,0,0,0,2,0.0,1,3,True,False,False,False,False,True
1,14.0,0,0.0,0.0,0.0,0.0,0.0,0,3.0,6,1,0,1,0,0,0,0,1,0.0,1,3,True,False,False,False,False,True
1,14.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,6,1,0,0,0,0,1,0,1,0.0,1,3,True,False,False,False,True,False
0,21.0,0,3.6109179126442243,5.093750200806762,0.0,6.3784261836515865,0.0,1,1.0,6,1,0,0,1,0,0,0,2,6.668228248417403,0,2,True,False,False,False,False,True
1,38.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,6,0,0,1,0,0,0,0,4,0.0,1,3,True,False,False,False,True,False
0,23.0,0,5.7430031878094825,6.059123195581797,6.267200548541362,3.6375861597263857,0.0,0,2.0,5,0,1,0,0,0,0,0,2,7.171656822768514,0,2,True,False,False,False,True,False
0,18.0,0,0.0,0.0,4.02535169073515,7.735870319952567,0.6931471805599453,1,1.0,6,1,0,0,1,0,0,0,1,7.76004068088038,0,0,True,False,False,False,False,True
1,57.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,6,0,1,0,0,0,0,0,5,0.0,1,3,True,False,False,False,True,False
1,30.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,4,1,0,1,0,0,0,0,3,0.0,1,3,False,False,True,False,False,True
0,59.0,0,2.1972245773362196,7.355001921105257,0.0,4.30406509320417,3.4657359027997265,1,1.0,0,1,1,0,0,0,0,0,5,7.424165281042028,0,0,False,True,False,True,False,False
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,3.0,6,1,1,0,0,0,0,0,0,0.0,1,3,True,False,False,False,False,True
0,22.0,0,5.365976015021851,4.454347296253507,5.8664680569332965,2.5649493574615367,0.6931471805599453,0,2.0,4,1,1,0,0,0,0,0,2,6.498282149476434,0,1,True,False,False,False,False,True
0,21.0,0,7.633853559681768,0.0,2.772588722239781,0.0,0.6931471805599453,1,1.0,4,0,1,0,0,0,0,0,2,7.641564441260972,0,0,False,False,True,False,False,True
1,33.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,6,0,0,1,0,0,0,0,4,0.0,1,3,True,False,False,False,True,False
0,24.0,0,5.673323267171493,4.174387269895637,6.025865973825314,3.58351893845611,0.0,1,1.0,5,1,0,0,0,1,0,0,2,6.688354713946762,0,2,True,False,False,False,False,True
0,11.0,0,0.0,0.0,0.0,0.0,0.0,0,7.0,6,1,1,0,0,0,0,0,0,0.0,1,3,True,False,False,False,False,True
0,31.0,0,2.772588722239781,6.522092798170152,4.499809670330265,1.9459101490553132,0.0,1,1.0,4,1,0,0,1,0,0,0,3,6.672032945461067,0,2,True,False,False,True,False,False
0,23.0,0,3.6109179126442243,7.811163385025279,0.0,5.945420608606575,6.6895992691789665,0,3.0,0,0,1,0,0,0,0,0,2,8.212839584676484,0,0,False,True,False,True,False,False
0,23.0,0,6.918695219020472,0.0,3.5263605246161616,2.3978952727983707,0.0,0,3.0,5,1,0,1,0,0,0,0,2,6.960347729101308,0,2,True,False,False,False,False,True
1,37.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,6,0,0,1,0,0,0,0,4,0.0,1,3,True,False,False,False,False,True
0,24.0,0,0.0,0.0,6.095824562432225,5.501258210544727,0.6931471805599453,1,1.0,5,0,0,1,0,0,0,0,2,6.535241271013659,0,1,True,False,False,False,True,False
0,16.0,0,6.82001636467413,0.0,5.402677381872279,5.459585514144159,0.0,0,7.0,4,1,1,0,0,0,0,0,1,7.223295679562314,0,2,False,False,True,False,False,True
1,39.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,5,1,0,0,0,1,0,0,4,0.0,1,3,False,False,True,True,False,False
1,20.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,6,0,0,0,0,1,0,0,2,0.0,1,3,True,False,False,False,False,True
0,4.0,0,0.0,0.0,0.0,0.0,0.0,0,4.0,5,0,0,0,0,1,0,0,0,0.0,1,3,False,False,True,False,False,True
1,15.0,0,0.0,0.0,0.0,0.0,0.0,0,5.0,1,1,0,1,0,0,0,0,1,0.0,1,3,False,True,False,True,False,False
1,25.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,6,0,1,0,0,0,0,0,2,0.0,1,3,True,False,False,False,False,True
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,6,0,1,0,0,0,0,0,0,0.0,1,3,True,False,False,False,False,True
0,33.0,0,0.0,10.20625526240595,0.0,2.772588722239781,0.0,0,4.0,1,1,1,0,0,0,0,0,4,10.206809186975589,0,0,False,True,False,True,False,False
1,20.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,6,1,0,0,0,1,0,0,2,0.0,1,3,True,False,False,False,True,False
0,19.0,0,7.629975707027789,0.0,5.41610040220442,5.700443573390687,2.995732273553991,0,2.0,5,1,1,0,0,0,0,0,2,7.8632667240095735,0,0,False,False,True,False,False,True
0,27.0,0,5.634789603169249,6.406879986069314,8.12415060330663,5.659482215759621,1.3862943611198906,0,3.0,0,1,1,0,0,0,0,0,3,8.422442854870427,0,0,False,True,False,False,False,True
1,39.0,0,0.0,0.0,0.0,0.0,0.0,0,7.0,2,1,1,0,0,0,0,0,4,0.0,1,3,False,True,False,True,False,False
0,64.0,0,0.0,5.75890177387728,1.0986122886681098,6.513230110912307,0.0,1,1.0,4,0,0,1,0,0,0,0,5,6.899723107284872,0,2,True,False,False,True,False,False
0,23.0,0,4.941642422609304,0.0,0.0,6.342121418721152,0.0,0,2.0,6,1,0,1,0,0,0,0,2,6.561030665896573,0,1,True,False,False,False,False,True
1,44.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,5,0,0,0,0,1,0,0,4,0.0,1,3,False,False,True,False,False,True
1,31.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,6,1,0,0,1,0,0,0,3,0.0,1,3,True,False,False,False,False,True
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,3.0,5,0,0,0,0,0,0,1,0,0.0,1,3,False,False,True,False,False,True
0,35.0,0,7.106606137727303,0.0,7.463363045520021,6.608000625296087,0.0,0,2.0,5,0,0,0,0,1,0,0,4,8.216628493133443,0,0,False,False,True,False,False,True
1,27.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,5,1,0,1,0,0,0,0,3,0.0,1,3,False,False,True,False,False,True
1,4.0,0,0.0,0.0,0.0,0.0,0.0,0,3.0,6,1,1,0,0,0,0,0,0,0.0,1,3,True,False,False,False,False,True
0,38.0,0,8.13593277200489,0.0,5.087596335232384,3.367295829986474,4.787491742782046,1,1.0,3,1,1,0,0,0,0,0,4,8.222285073872717,0,0,False,False,True,False,False,True
1,23.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,6,0,0,1,0,0,0,0,2,0.0,1,3,True,False,False,False,False,True
0,13.0,0,0.0,4.61512051684126,9.4136076932856,1.9459101490553132,4.394449154672439,0,2.0,1,1,1,0,0,0,0,0,1,9.42867236629317,0,0,False,True,False,False,False,True
0,31.0,1,0.0,5.117993812416755,1.6094379124341003,7.686162303492906,5.8377304471659395,0,3.0,0,1,1,0,0,0,0,0,3,7.897296472595885,0,0,False,True,False,False,False,True
1,31.0,0,0.0,0.0,0.0,0.0,0.0,0,4.0,2,1,1,0,0,0,0,0,3,0.0,1,3,False,True,False,True,False,False
0,26.0,0,0.0,6.008813185442595,0.0,0.0,6.222576268071369,1,1.0,6,1,0,0,0,1,0,0,3,6.813444599510896,0,2,True,False,False,True,False,False
0,18.0,0,5.572154032177765,5.713732805509369,7.028201432058005,8.349011198176003,0.0,1,1.0,5,0,0,1,0,0,0,0,1,8.685584842676693,0,0,False,False,True,False,False,True
1,45.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,6,1,0,1,0,0,0,0,4,0.0,1,3,True,False,False,False,True,False
0,14.0,0,6.111467339502679,8.474703139795285,6.799055862058796,0.0,0.0,0,2.0,6,1,0,0,0,0,1,0,1,8.722254235179681,0,0,True,False,False,False,False,True
0,23.0,0,3.6888794541139363,5.575949103146316,0.0,0.0,0.0,1,1.0,4,1,1,0,0,0,0,0,2,5.713732805509369,0,1,True,False,False,False,False,True
0,24.0,0,0.6931471805599453,0.0,0.0,5.765191102784844,5.5134287461649825,1,1.0,5,1,0,1,0,0,0,0,2,6.340359303727752,0,1,True,False,False,True,False,False
0,14.0,0,0.0,0.0,2.70805020110221,6.541029999189903,6.697034247666484,1,1.0,5,0,0,1,0,0,0,0,1,7.323830566202317,0,0,True,False,False,True,False,False
1,35.0,0,0.0,0.0,0.0,0.0,0.0,0,5.0,1,0,1,0,0,0,0,0,4,0.0,1,3,False,True,False,False,False,True
0,27.0,0,7.45182223652793,1.6094379124341003,6.843749949006225,0.0,0.0,1,1.0,5,0,0,1,0,0,0,0,4,7.88758403166028,0,0,False,False,True,True,False,False
0,10.0,0,0.0,0.0,0.0,0.0,0.0,0,7.0,6,0,0,0,0,1,0,0,0,0.0,1,3,True,False,False,False,False,True
0,28.0,0,0.0,0.0,0.0,1.9459101490553132,9.194007717355285,1,1.0,2,1,1,0,0,0,0,0,3,9.194617411510947,0,0,False,True,False,False,False,True
1,67.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,6,1,0,0,0,0,1,0,5,0.0,1,3,True,False,False,False,True,False
1,59.0,0,0.0,0.0,0.0,0.0,0.0,0,3.0,1,1,1,0,0,0,0,0,5,0.0,1,3,False,True,False,True,False,False
0,24.0,0,4.465908118654584,6.507277712385012,0.6931471805599453,0.0,0.0,1,1.0,5,1,0,0,0,0,0,1,2,6.6293632534374485,0,2,True,False,False,False,True,False
0,19.0,0,7.508787170634276,3.6109179126442243,4.406719247264253,0.0,0.0,1,1.0,3,1,1,0,0,0,0,0,2,7.57095858316901,0,0,False,False,True,False,False,True
0,13.0,0,3.367295829986474,5.983936280687191,5.908082938168931,0.0,0.0,1,1.0,4,1,0,1,0,0,0,0,1,6.674561391814426,0,2,True,False,False,False,False,True
0,23.0,0,1.791759469228055,5.733341276897746,5.8971538676367405,2.0794415416798357,0.0,1,1.0,5,0,0,0,1,0,0,0,2,6.52795791762255,0,1,True,False,False,False,True,False
1,60.0,0,0.0,0.0,0.0,0.0,0.0,0,7.0,6,1,1,0,0,0,0,0,5,0.0,1,3,True,False,False,False,False,True
0,32.0,0,0.0,5.968707559985366,4.110873864173311,8.520388082312756,5.356586274672012,1,1.0,2,0,1,0,0,0,0,0,3,8.644178203170727,0,0,False,True,False,False,False,True
0,21.0,0,0.0,4.04305126783455,0.0,0.0,7.5595594960077,1,1.0,5,1,1,0,0,0,0,0,2,7.5883236773352225,0,0,True,False,False,True,False,False
1,30.0,0,0.0,0.0,0.0,0.0,0.0,0,3.0,2,1,1,0,0,0,0,0,3,0.0,1,3,False,True,False,False,True,False
0,23.0,0,3.332204510175204,0.0,3.4965075614664802,6.587550014824796,0.0,1,1.0,6,1,0,0,1,0,0,0,2,6.665683717782408,0,2,True,False,False,False,False,True
0,27.0,0,3.4965075614664802,2.1972245773362196,1.791759469228055,6.3784261836515865,2.9444389791664403,1,1.0,5,0,0,0,0,0,0,1,3,6.480044561926653,0,1,True,False,False,False,True,False
0,26.0,0,0.0,6.274762021241939,1.0986122886681098,2.302585092994046,6.0014148779611505,1,1.0,5,0,1,0,0,0,0,0,3,6.851184927493743,0,2,True,False,False,False,False,True
0,27.0,0,0.0,6.150602768446279,0.0,4.0943445622221,5.736572297479192,0,6.0,6,1,0,0,0,0,1,0,3,6.729824070489475,0,2,True,False,False,False,True,False
0,47.0,0,3.7612001156935624,6.234410725718371,0.0,0.0,6.964135612418245,1,1.0,4,0,0,1,0,0,0,0,4,7.3833681469923835,0,0,True,False,False,False,False,True
0,3.0,0,0.0,0.0,0.0,0.0,0.0,0,5.0,6,0,0,1,0,0,0,0,0,0.0,1,3,True,False,False,False,True,False
1,14.0,0,0.0,0.0,0.0,0.0,0.0,0,7.0,2,0,1,0,0,0,0,0,1,0.0,1,3,False,True,False,False,False,True
1,41.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,2,0,1,0,0,0,0,0,4,0.0,1,3,False,True,False,True,False,False
0,33.0,0,0.0,0.0,6.380122536899765,1.0986122886681098,5.545177444479562,1,1.0,6,0,0,0,1,0,0,0,4,6.741700694652055,0,2,True,False,False,True,False,False
1,28.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,1,1,0,0,0,0,0,3,0.0,1,3,False,True,False,True,False,False
1,11.0,0,0.0,0.0,0.0,0.0,0.0,0,4.0,5,0,0,0,0,0,0,1,0,0.0,1,3,False,False,True,False,False,True
0,27.0,0,5.272999558563747,0.6931471805599453,2.3978952727983707,6.4457198193855785,0.0,0,8.0,6,0,0,0,0,0,1,0,4,6.727431724850855,0,2,True,False,False,False,False,True
1,45.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,1,0,1,0,0,0,0,0,4,0.0,1,3,False,True,False,True,False,False
0,20.0,0,0.0,0.0,4.718498871295094,3.6888794541139363,6.9985096422506015,1,1.0,5,1,0,0,1,0,0,0,2,7.126890808898808,0,2,True,False,False,False,False,True
0,2.0,0,0.0,0.0,0.0,0.0,0.0,0,3.0,5,1,0,0,0,1,0,0,0,0.0,1,3,True,False,False,False,False,True
0,37.0,0,0.0,4.61512051684126,0.0,7.246368080102461,7.288244401020124,0,2.0,5,1,0,1,0,0,0,0,4,7.994632311431825,0,0,False,True,False,True,False,False
1,23.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,5,0,0,0,0,1,0,0,2,0.0,1,3,False,False,True,True,False,False
0,28.0,0,3.4965075614664802,0.0,5.720311776607412,5.676753802268282,1.0986122886681098,1,1.0,4,0,0,1,0,0,0,0,3,6.4457198193855785,0,1,True,False,False,True,False,False
0,38.0,0,7.2991214627108,0.0,6.448889394146858,0.0,0.0,1,1.0,4,1,0,1,0,0,0,0,4,7.6544432264701125,0,0,False,False,True,False,False,True
1,43.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,6,0,1,0,0,0,0,0,4,0.0,1,3,True,False,False,True,False,False
0,31.0,0,0.0,0.0,0.0,7.307202314764738,0.0,1,1.0,5,0,0,0,0,0,1,0,3,7.307202314764738,0,0,True,False,False,False,False,True
0,21.0,0,0.0,0.0,6.697034247666484,0.0,0.0,1,1.0,6,1,1,0,0,0,0,0,2,6.697034247666484,0,2,True,False,False,False,False,True
0,20.0,0,0.0,0.0,6.373319789577012,0.0,2.3978952727983707,1,1.0,5,1,0,1,0,0,0,0,2,6.39024066706535,0,1,True,False,False,False,True,False
0,27.0,0,0.0,0.6931471805599453,6.504288173536645,6.8001700683022,3.784189633918261,1,1.0,4,1,0,1,0,0,0,0,3,7.3833681469923835,0,0,True,False,False,False,False,True
0,26.0,0,0.0,0.0,7.5352967024440884,0.6931471805599453,0.0,1,1.0,6,1,0,0,0,0,0,1,3,7.535830462798367,0,0,True,False,False,False,False,True
0,21.0,0,0.0,6.660575149839686,3.8066624897703196,0.0,1.791759469228055,1,1.0,5,0,0,1,0,0,0,0,2,6.721425700790643,0,2,True,False,False,False,False,True
0,24.0,0,0.0,0.0,0.0,0.0,6.630683385642372,0,2.0,5,1,0,0,0,0,1,0,2,6.630683385642372,0,2,True,False,False,False,False,True
0,37.0,0,5.966146739123692,0.0,0.6931471805599453,8.122668023346407,1.3862943611198906,1,1.0,6,1,0,0,1,0,0,0,4,8.232971790593437,0,0,True,False,False,False,False,True
1,17.0,0,0.0,0.0,0.0,0.0,0.0,0,3.0,6,1,0,0,0,0,1,0,1,0.0,1,3,True,False,False,False,True,False
0,27.0,0,1.0986122886681098,7.450660796211539,2.5649493574615367,7.026426808699636,4.812184355372417,1,1.0,2,1,1,0,0,0,0,0,4,8.000349495324684,0,0,False,True,False,True,False,False
0,35.0,0,0.0,3.4339872044851463,5.8805329864007,6.077642243349034,0.0,1,1.0,5,0,0,0,1,0,0,0,4,6.71295620067707,0,2,True,False,False,False,False,True
0,21.0,0,4.727387818712341,0.0,0.0,0.0,7.195937226475569,1,1.0,5,1,0,1,0,0,0,0,2,7.27655640271871,0,0,True,False,False,True,False,False
0,27.0,0,0.0,7.545389749611823,0.0,7.681560362559537,0.0,1,1.0,2,0,1,0,0,0,0,0,3,8.308691916838898,0,0,False,True,False,False,False,True
0,41.0,0,0.0,8.083637203141548,0.0,4.0943445622221,0.0,1,1.0,4,1,1,0,0,0,0,0,4,8.101677747454572,0,0,False,True,False,False,False,True
0,23.0,0,0.0,6.385194398997726,0.0,5.846438775057725,6.698268054115413,1,1.0,4,0,1,0,0,0,0,0,2,7.466227556215481,0,0,False,True,False,False,False,True
0,27.0,0,2.772588722239781,7.967973179662935,0.0,5.521460917862246,4.276666119016055,1,1.0,2,0,1,0,0,0,0,0,3,8.07775756373692,0,0,False,True,False,False,False,True
1,42.0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,1,1,0,0,0,0,0,4,0.0,1,3,False,True,False,True,False,False
0,24.0,0,0.0,2.0794415416798357,4.852030263919617,6.461468176353717,3.6375861597263857,1,1.0,6,1,0,0,0,0,1,0,2,6.698268054115413,0,2,True,False,False,False,False,True
0,23.0,0,5.575949103146316,0.0,7.3453648404168685,3.8066624897703196,0.0,1,1.0,5,1,0,0,0,1,0,0,2,7.526178913346146,0,0,False,False,True,False,False,True
0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,3.0,6,1,0,1,0,0,0,0,0,0.0,1,3,True,False,False,False,False,True
0,25.0,0,6.621405651764134,0.0,4.700480365792417,5.910796644040527,0.0,1,1.0,5,1,0,0,0,1,0,0,2,7.113142108707088,0,2,False,False,True,False,False,True
